tosquarerank,tosquarefile,piece,COUNT(*),turn,avgrating
5,8,rook,4,White,2600
4,1,bishop,74,Black,800
4,1,bishop,1281,Black,1000
4,1,bishop,6177,Black,1200
4,1,bishop,13373,Black,1400
4,1,bishop,13533,Black,1600
4,1,bishop,7286,Black,1800
4,1,bishop,2293,Black,2000
4,1,bishop,484,Black,2200
4,1,bishop,43,Black,2400
4,1,bishop,4,Black,2600
4,1,bishop,70,White,800
4,1,bishop,1327,White,1000
4,1,bishop,7014,White,1200
4,1,bishop,16315,White,1400
4,1,bishop,16524,White,1600
4,1,bishop,8375,White,1800
4,1,bishop,2465,White,2000
4,1,bishop,561,White,2200
4,1,bishop,39,White,2400
4,1,bishop,1,White,2600
4,1,king,49,Black,800
4,1,king,972,Black,1000
4,1,king,5113,Black,1200
4,1,king,10659,Black,1400
4,1,king,10657,Black,1600
4,1,king,5635,Black,1800
4,1,king,1928,Black,2000
4,1,king,401,Black,2200
4,1,king,38,Black,2400
4,1,king,4,Black,2600
4,1,king,74,White,800
4,1,king,1134,White,1000
4,1,king,5548,White,1200
4,1,king,11395,White,1400
4,1,king,10794,White,1600
4,1,king,5837,White,1800
4,1,king,1920,White,2000
4,1,king,402,White,2200
4,1,king,36,White,2400
4,1,king,3,White,2600
4,1,knight,46,Black,800
4,1,knight,925,Black,1000
4,1,knight,5210,Black,1200
4,1,knight,12315,Black,1400
4,1,knight,13227,Black,1600
4,1,knight,7510,Black,1800
4,1,knight,2688,Black,2000
4,1,knight,587,Black,2200
4,1,knight,44,Black,2400
4,1,knight,1,Black,2600
4,1,knight,96,White,800
4,1,knight,2024,White,1000
4,1,knight,12275,White,1200
4,1,knight,31762,White,1400
4,1,knight,34922,White,1600
4,1,knight,19046,White,1800
4,1,knight,6314,White,2000
4,1,knight,1410,White,2200
4,1,knight,141,White,2400
4,1,knight,10,White,2600
4,1,pawn,250,Black,800
4,1,pawn,4486,Black,1000
4,1,pawn,27052,Black,1200
4,1,pawn,68226,Black,1400
4,1,pawn,76272,Black,1600
4,1,pawn,43525,Black,1800
4,1,pawn,14782,Black,2000
4,1,pawn,3346,Black,2200
4,1,pawn,239,Black,2400
4,1,pawn,17,Black,2600
4,1,pawn,456,White,800
4,1,pawn,9475,White,1000
4,1,pawn,59333,White,1200
4,1,pawn,144408,White,1400
4,1,pawn,156177,White,1600
4,1,pawn,83615,White,1800
4,1,pawn,27209,White,2000
4,1,pawn,5883,White,2200
4,1,pawn,454,White,2400
4,1,pawn,38,White,2600
4,1,queen,113,Black,800
4,1,queen,1779,Black,1000
4,1,queen,8451,Black,1200
4,1,queen,18373,Black,1400
4,1,queen,18299,Black,1600
4,1,queen,9592,Black,1800
4,1,queen,3081,Black,2000
4,1,queen,755,Black,2200
4,1,queen,51,Black,2400
4,1,queen,3,Black,2600
4,1,queen,175,White,800
4,1,queen,3065,White,1000
4,1,queen,16392,White,1200
4,1,queen,35051,White,1400
4,1,queen,35461,White,1600
4,1,queen,18393,White,1800
4,1,queen,5600,White,2000
4,1,queen,1269,White,2200
4,1,queen,102,White,2400
4,1,queen,5,White,2600
4,1,rook,75,Black,800
4,1,rook,1782,Black,1000
4,1,rook,11137,Black,1200
4,1,rook,26360,Black,1400
4,1,rook,27926,Black,1600
4,1,rook,15286,Black,1800
4,1,rook,5277,Black,2000
4,1,rook,1241,Black,2200
4,1,rook,90,Black,2400
4,1,rook,5,Black,2600
4,1,rook,84,White,800
4,1,rook,1368,White,1000
4,1,rook,8367,White,1200
4,1,rook,19288,White,1400
4,1,rook,19183,White,1600
4,1,rook,10794,White,1800
4,1,rook,3820,White,2000
4,1,rook,882,White,2200
4,1,rook,72,White,2400
4,1,rook,4,White,2600
4,2,bishop,288,Black,800
4,2,bishop,5138,Black,1000
4,2,bishop,24259,Black,1200
4,2,bishop,49342,Black,1400
4,2,bishop,47074,Black,1600
4,2,bishop,24388,Black,1800
4,2,bishop,7538,Black,2000
4,2,bishop,1661,Black,2200
4,2,bishop,133,Black,2400
4,2,bishop,9,Black,2600
4,2,bishop,110,White,800
4,2,bishop,2378,White,1000
4,2,bishop,13273,White,1200
4,2,bishop,28896,White,1400
4,2,bishop,28555,White,1600
4,2,bishop,14696,White,1800
4,2,bishop,4623,White,2000
4,2,bishop,936,White,2200
4,2,bishop,88,White,2400
4,2,bishop,5,White,2600
4,2,king,69,Black,800
4,2,king,1692,Black,1000
4,2,king,9406,Black,1200
4,2,king,20304,Black,1400
4,2,king,20972,Black,1600
4,2,king,11652,Black,1800
4,2,king,3894,Black,2000
4,2,king,798,Black,2200
4,2,king,74,Black,2400
4,2,king,5,Black,2600
4,2,king,120,White,800
4,2,king,1971,White,1000
4,2,king,10175,White,1200
4,2,king,22194,White,1400
4,2,king,23059,White,1600
4,2,king,12538,White,1800
4,2,king,4302,White,2000
4,2,king,875,White,2200
4,2,king,66,White,2400
4,2,king,5,White,2600
4,2,knight,320,Black,800
4,2,knight,5622,Black,1000
4,2,knight,27868,Black,1200
4,2,knight,57626,Black,1400
4,2,knight,57291,Black,1600
4,2,knight,30200,Black,1800
4,2,knight,9516,Black,2000
4,2,knight,2051,Black,2200
4,2,knight,179,Black,2400
4,2,knight,13,Black,2600
4,2,knight,68,White,800
4,2,knight,1187,White,1000
4,2,knight,6394,White,1200
4,2,knight,14903,White,1400
4,2,knight,16029,White,1600
4,2,knight,8716,White,1800
4,2,knight,2554,White,2000
4,2,knight,581,White,2200
4,2,knight,66,White,2400
4,2,knight,9,White,2600
4,2,pawn,317,Black,800
4,2,pawn,6609,Black,1000
4,2,pawn,39936,Black,1200
4,2,pawn,99639,Black,1400
4,2,pawn,111406,Black,1600
4,2,pawn,61948,Black,1800
4,2,pawn,20388,Black,2000
4,2,pawn,4480,Black,2200
4,2,pawn,368,Black,2400
4,2,pawn,25,Black,2600
4,2,pawn,604,White,800
4,2,pawn,12558,White,1000
4,2,pawn,74972,White,1200
4,2,pawn,181744,White,1400
4,2,pawn,196585,White,1600
4,2,pawn,104058,White,1800
4,2,pawn,32527,White,2000
4,2,pawn,7225,White,2200
4,2,pawn,613,White,2400
4,2,pawn,54,White,2600
4,2,queen,158,Black,800
4,2,queen,2947,Black,1000
4,2,queen,15233,Black,1200
4,2,queen,32345,Black,1400
4,2,queen,32322,Black,1600
4,2,queen,17007,Black,1800
4,2,queen,5568,Black,2000
4,2,queen,1239,Black,2200
4,2,queen,101,Black,2400
4,2,queen,9,Black,2600
4,2,queen,101,White,800
4,2,queen,2194,White,1000
4,2,queen,11915,White,1200
4,2,queen,25836,White,1400
4,2,queen,25794,White,1600
4,2,queen,13591,White,1800
4,2,queen,4350,White,2000
4,2,queen,890,White,2200
4,2,queen,61,White,2400
4,2,queen,9,White,2600
4,2,rook,74,Black,800
4,2,rook,1582,Black,1000
4,2,rook,10372,Black,1200
4,2,rook,25449,Black,1400
4,2,rook,27964,Black,1600
4,2,rook,15623,Black,1800
4,2,rook,5459,Black,2000
4,2,rook,1361,Black,2200
4,2,rook,129,Black,2400
4,2,rook,10,Black,2600
4,2,rook,81,White,800
4,2,rook,1297,White,1000
4,2,rook,7821,White,1200
4,2,rook,18755,White,1400
4,2,rook,20124,White,1600
4,2,rook,11299,White,1800
4,2,rook,4083,White,2000
4,2,rook,961,White,2200
4,2,rook,84,White,2400
4,2,rook,3,White,2600
4,3,bishop,136,Black,800
4,3,bishop,2507,Black,1000
4,3,bishop,14824,Black,1200
4,3,bishop,35401,Black,1400
4,3,bishop,38459,Black,1600
4,3,bishop,21554,Black,1800
4,3,bishop,7131,Black,2000
4,3,bishop,1625,Black,2200
4,3,bishop,128,Black,2400
4,3,bishop,9,Black,2600
4,3,bishop,277,White,800
4,3,bishop,5598,White,1000
4,3,bishop,30185,White,1200
4,3,bishop,69976,White,1400
4,3,bishop,75898,White,1600
4,3,bishop,42870,White,1800
4,3,bishop,14104,White,2000
4,3,bishop,3079,White,2200
4,3,bishop,275,White,2400
4,3,bishop,20,White,2600
4,3,king,109,Black,800
4,3,king,1906,Black,1000
4,3,king,10693,Black,1200
4,3,king,24831,Black,1400
4,3,king,26734,Black,1600
4,3,king,14527,Black,1800
4,3,king,4968,Black,2000
4,3,king,1023,Black,2200
4,3,king,80,Black,2400
4,3,king,7,Black,2600
4,3,king,124,White,800
4,3,king,2696,White,1000
4,3,king,13609,White,1200
4,3,king,30808,White,1400
4,3,king,33841,White,1600
4,3,king,19147,White,1800
4,3,king,6548,White,2000
4,3,king,1416,White,2200
4,3,king,130,White,2400
4,3,king,5,White,2600
4,3,knight,158,Black,800
4,3,knight,3841,Black,1000
4,3,knight,23345,Black,1200
4,3,knight,61145,Black,1400
4,3,knight,70188,Black,1600
4,3,knight,39152,Black,1800
4,3,knight,12657,Black,2000
4,3,knight,2677,Black,2200
4,3,knight,210,Black,2400
4,3,knight,16,Black,2600
4,3,knight,173,White,800
4,3,knight,4261,White,1000
4,3,knight,25677,White,1200
4,3,knight,62811,White,1400
4,3,knight,68711,White,1600
4,3,knight,37554,White,1800
4,3,knight,12728,White,2000
4,3,knight,2894,White,2200
4,3,knight,272,White,2400
4,3,knight,17,White,2600
4,3,pawn,306,Black,800
4,3,pawn,6383,Black,1000
4,3,pawn,39075,Black,1200
4,3,pawn,98738,Black,1400
4,3,pawn,111219,Black,1600
4,3,pawn,58457,Black,1800
4,3,pawn,18609,Black,2000
4,3,pawn,3988,Black,2200
4,3,pawn,317,Black,2400
4,3,pawn,21,Black,2600
4,3,pawn,543,White,800
4,3,pawn,10898,White,1000
4,3,pawn,65682,White,1200
4,3,pawn,153345,White,1400
4,3,pawn,157136,White,1600
4,3,pawn,77486,White,1800
4,3,pawn,24315,White,2000
4,3,pawn,5004,White,2200
4,3,pawn,374,White,2400
4,3,pawn,32,White,2600
4,3,queen,143,Black,800
4,3,queen,2561,Black,1000
4,3,queen,13326,Black,1200
4,3,queen,29812,Black,1400
4,3,queen,31641,Black,1600
4,3,queen,17057,Black,1800
4,3,queen,5463,Black,2000
4,3,queen,1151,Black,2200
4,3,queen,81,Black,2400
4,3,queen,3,Black,2600
4,3,queen,167,White,800
4,3,queen,3255,White,1000
4,3,queen,19336,White,1200
4,3,queen,44569,White,1400
4,3,queen,46959,White,1600
4,3,queen,25033,White,1800
4,3,queen,7881,White,2000
4,3,queen,1712,White,2200
4,3,queen,149,White,2400
4,3,queen,7,White,2600
4,3,rook,81,Black,800
4,3,rook,1968,Black,1000
4,3,rook,12819,Black,1200
4,3,rook,33219,Black,1400
4,3,rook,39264,Black,1600
4,3,rook,22701,Black,1800
4,3,rook,7533,Black,2000
4,3,rook,1817,Black,2200
4,3,rook,132,Black,2400
4,3,rook,15,Black,2600
4,3,rook,55,White,800
4,3,rook,1456,White,1000
4,3,rook,9419,White,1200
4,3,rook,23863,White,1400
4,3,rook,27021,White,1600
4,3,rook,15920,White,1800
4,3,rook,5569,White,2000
4,3,rook,1356,White,2200
4,3,rook,111,White,2400
4,3,rook,16,White,2600
4,4,bishop,214,Black,800
4,4,bishop,4123,Black,1000
4,4,bishop,25133,Black,1200
4,4,bishop,63756,Black,1400
4,4,bishop,70400,Black,1600
4,4,bishop,39216,Black,1800
4,4,bishop,12891,Black,2000
4,4,bishop,2871,Black,2200
4,4,bishop,276,Black,2400
4,4,bishop,30,Black,2600
4,4,bishop,144,White,800
4,4,bishop,3449,White,1000
4,4,bishop,22602,White,1200
4,4,bishop,60416,White,1400
4,4,bishop,70027,White,1600
4,4,bishop,39248,White,1800
4,4,bishop,13315,White,2000
4,4,bishop,3114,White,2200
4,4,bishop,245,White,2400
4,4,bishop,30,White,2600
4,4,king,114,Black,800
4,4,king,2011,Black,1000
4,4,king,10993,Black,1200
4,4,king,25224,Black,1400
4,4,king,28406,Black,1600
4,4,king,16065,Black,1800
4,4,king,5626,Black,2000
4,4,king,1212,Black,2200
4,4,king,92,Black,2400
4,4,king,7,Black,2600
4,4,king,138,White,800
4,4,king,2914,White,1000
4,4,king,15477,White,1200
4,4,king,37850,White,1400
4,4,king,43981,White,1600
4,4,king,25129,White,1800
4,4,king,8755,White,2000
4,4,king,1813,White,2200
4,4,king,145,White,2400
4,4,king,7,White,2600
4,4,knight,434,Black,800
4,4,knight,8334,Black,1000
4,4,knight,46744,Black,1200
4,4,knight,107397,Black,1400
4,4,knight,108997,Black,1600
4,4,knight,55671,Black,1800
4,4,knight,17830,Black,2000
4,4,knight,4311,Black,2200
4,4,knight,395,Black,2400
4,4,knight,49,Black,2600
4,4,knight,329,White,800
4,4,knight,7357,White,1000
4,4,knight,45654,White,1200
4,4,knight,118780,White,1400
4,4,knight,133061,White,1600
4,4,knight,72120,White,1800
4,4,knight,22716,White,2000
4,4,knight,5128,White,2200
4,4,knight,480,White,2400
4,4,knight,40,White,2600
4,4,pawn,426,Black,800
4,4,pawn,8685,Black,1000
4,4,pawn,50823,Black,1200
4,4,pawn,128554,Black,1400
4,4,pawn,143144,Black,1600
4,4,pawn,76113,Black,1800
4,4,pawn,23632,Black,2000
4,4,pawn,5288,Black,2200
4,4,pawn,424,Black,2400
4,4,pawn,44,Black,2600
4,4,pawn,475,White,800
4,4,pawn,9220,White,1000
4,4,pawn,52095,White,1200
4,4,pawn,121160,White,1400
4,4,pawn,124117,White,1600
4,4,pawn,60729,White,1800
4,4,pawn,18195,White,2000
4,4,pawn,3837,White,2200
4,4,pawn,301,White,2400
4,4,pawn,37,White,2600
4,4,queen,229,Black,800
4,4,queen,4537,Black,1000
4,4,queen,24805,Black,1200
4,4,queen,57709,Black,1400
4,4,queen,61737,Black,1600
4,4,queen,31785,Black,1800
4,4,queen,9846,Black,2000
4,4,queen,2205,Black,2200
4,4,queen,174,Black,2400
4,4,queen,13,Black,2600
4,4,queen,201,White,800
4,4,queen,4177,White,1000
4,4,queen,23950,White,1200
4,4,queen,56293,White,1400
4,4,queen,60673,White,1600
4,4,queen,32904,White,1800
4,4,queen,11058,White,2000
4,4,queen,2486,White,2200
4,4,queen,234,White,2400
4,4,queen,32,White,2600
4,4,rook,134,Black,800
4,4,rook,2685,Black,1000
4,4,rook,16081,Black,1200
4,4,rook,38730,Black,1400
4,4,rook,43998,Black,1600
4,4,rook,24282,Black,1800
4,4,rook,8121,Black,2000
4,4,rook,1848,Black,2200
4,4,rook,175,Black,2400
4,4,rook,9,Black,2600
4,4,rook,118,White,800
4,4,rook,2514,White,1000
4,4,rook,15235,White,1200
4,4,rook,36646,White,1400
4,4,rook,41031,White,1600
4,4,rook,23667,White,1800
4,4,rook,8360,White,2000
4,4,rook,1954,White,2200
4,4,rook,179,White,2400
4,4,rook,15,White,2600
4,5,bishop,173,Black,800
4,5,bishop,3725,Black,1000
4,5,bishop,22812,Black,1200
4,5,bishop,59083,Black,1400
4,5,bishop,66154,Black,1600
4,5,bishop,35678,Black,1800
4,5,bishop,11529,Black,2000
4,5,bishop,2395,Black,2200
4,5,bishop,212,Black,2400
4,5,bishop,25,Black,2600
4,5,bishop,186,White,800
4,5,bishop,3750,White,1000
4,5,bishop,25087,White,1200
4,5,bishop,70030,White,1400
4,5,bishop,84141,White,1600
4,5,bishop,48834,White,1800
4,5,bishop,16230,White,2000
4,5,bishop,3696,White,2200
4,5,bishop,321,White,2400
4,5,bishop,32,White,2600
4,5,king,109,Black,800
4,5,king,2148,Black,1000
4,5,king,11664,Black,1200
4,5,king,26998,Black,1400
4,5,king,30686,Black,1600
4,5,king,16978,Black,1800
4,5,king,5867,Black,2000
4,5,king,1256,Black,2200
4,5,king,112,Black,2400
4,5,king,7,Black,2600
4,5,king,159,White,800
4,5,king,3296,White,1000
4,5,king,17989,White,1200
4,5,king,45083,White,1400
4,5,king,52816,White,1600
4,5,king,30638,White,1800
4,5,king,10613,White,2000
4,5,king,2365,White,2200
4,5,king,213,White,2400
4,5,king,20,White,2600
4,5,knight,416,Black,800
4,5,knight,8948,Black,1000
4,5,knight,53534,Black,1200
4,5,knight,137452,Black,1400
4,5,knight,151678,Black,1600
4,5,knight,82198,Black,1800
4,5,knight,24751,Black,2000
4,5,knight,5286,Black,2200
4,5,knight,429,Black,2400
4,5,knight,45,Black,2600
4,5,knight,402,White,800
4,5,knight,8840,White,1000
4,5,knight,57677,White,1200
4,5,knight,153998,White,1400
4,5,knight,177547,White,1600
4,5,knight,96700,White,1800
4,5,knight,30185,White,2000
4,5,knight,6617,White,2200
4,5,knight,613,White,2400
4,5,knight,49,White,2600
4,5,pawn,421,Black,800
4,5,pawn,8379,Black,1000
4,5,pawn,49910,Black,1200
4,5,pawn,125757,Black,1400
4,5,pawn,143611,Black,1600
4,5,pawn,79424,Black,1800
4,5,pawn,25358,Black,2000
4,5,pawn,5650,Black,2200
4,5,pawn,491,Black,2400
4,5,pawn,50,Black,2600
4,5,pawn,373,White,800
4,5,pawn,7220,White,1000
4,5,pawn,41396,White,1200
4,5,pawn,103052,White,1400
4,5,pawn,116491,White,1600
4,5,pawn,66538,White,1800
4,5,pawn,22251,White,2000
4,5,pawn,5005,White,2200
4,5,pawn,518,White,2400
4,5,pawn,58,White,2600
4,5,queen,241,Black,800
4,5,queen,4141,Black,1000
4,5,queen,20820,Black,1200
4,5,queen,45648,Black,1400
4,5,queen,46436,Black,1600
4,5,queen,24488,Black,1800
4,5,queen,7742,Black,2000
4,5,queen,1588,Black,2200
4,5,queen,132,Black,2400
4,5,queen,10,Black,2600
4,5,queen,228,White,800
4,5,queen,4513,White,1000
4,5,queen,26164,White,1200
4,5,queen,62353,White,1400
4,5,queen,68568,White,1600
4,5,queen,37920,White,1800
4,5,queen,12391,White,2000
4,5,queen,2621,White,2200
4,5,queen,216,White,2400
4,5,queen,13,White,2600
4,5,rook,138,Black,800
4,5,rook,2807,Black,1000
4,5,rook,16567,Black,1200
4,5,rook,38835,Black,1400
4,5,rook,42513,Black,1600
4,5,rook,22824,Black,1800
4,5,rook,7588,Black,2000
4,5,rook,1711,Black,2200
4,5,rook,143,Black,2400
4,5,rook,18,Black,2600
4,5,rook,126,White,800
4,5,rook,2953,White,1000
4,5,rook,17861,White,1200
4,5,rook,42007,White,1400
4,5,rook,44786,White,1600
4,5,rook,24214,White,1800
4,5,rook,8347,White,2000
4,5,rook,1849,White,2200
4,5,rook,173,White,2400
4,5,rook,16,White,2600
4,6,bishop,105,Black,800
4,6,bishop,2422,Black,1000
4,6,bishop,14226,Black,1200
4,6,bishop,35480,Black,1400
4,6,bishop,40121,Black,1600
4,6,bishop,21332,Black,1800
4,6,bishop,6635,Black,2000
4,6,bishop,1466,Black,2200
4,6,bishop,93,Black,2400
4,6,bishop,6,Black,2600
4,6,bishop,311,White,800
4,6,bishop,6682,White,1000
4,6,bishop,39008,White,1200
4,6,bishop,97801,White,1400
4,6,bishop,108671,White,1600
4,6,bishop,60376,White,1800
4,6,bishop,19932,White,2000
4,6,bishop,4394,White,2200
4,6,bishop,343,White,2400
4,6,bishop,31,White,2600
4,6,king,98,Black,800
4,6,king,2166,Black,1000
4,6,king,12388,Black,1200
4,6,king,28425,Black,1400
4,6,king,31587,Black,1600
4,6,king,17479,Black,1800
4,6,king,5821,Black,2000
4,6,king,1344,Black,2200
4,6,king,103,Black,2400
4,6,king,9,Black,2600
4,6,king,182,White,800
4,6,king,3651,White,1000
4,6,king,20172,White,1200
4,6,king,48431,White,1400
4,6,king,55668,White,1600
4,6,king,31048,White,1800
4,6,king,10603,White,2000
4,6,king,2390,White,2200
4,6,king,233,White,2400
4,6,king,16,White,2600
4,6,knight,178,Black,800
4,6,knight,4031,Black,1000
4,6,knight,26295,Black,1200
4,6,knight,67870,Black,1400
4,6,knight,73104,Black,1600
4,6,knight,37965,Black,1800
4,6,knight,11577,Black,2000
4,6,knight,2582,Black,2200
4,6,knight,214,Black,2400
4,6,knight,14,Black,2600
4,6,knight,197,White,800
4,6,knight,3922,White,1000
4,6,knight,22756,White,1200
4,6,knight,56587,White,1400
4,6,knight,62802,White,1600
4,6,knight,34547,White,1800
4,6,knight,11149,White,2000
4,6,knight,2447,White,2200
4,6,knight,219,White,2400
4,6,knight,24,White,2600
4,6,pawn,276,Black,800
4,6,pawn,5805,Black,1000
4,6,pawn,34188,Black,1200
4,6,pawn,89508,Black,1400
4,6,pawn,105411,Black,1600
4,6,pawn,59709,Black,1800
4,6,pawn,19926,Black,2000
4,6,pawn,4329,Black,2200
4,6,pawn,348,Black,2400
4,6,pawn,26,Black,2600
4,6,pawn,539,White,800
4,6,pawn,11476,White,1000
4,6,pawn,69806,White,1200
4,6,pawn,182659,White,1400
4,6,pawn,207566,White,1600
4,6,pawn,114973,White,1800
4,6,pawn,37089,White,2000
4,6,pawn,8112,White,2200
4,6,pawn,685,White,2400
4,6,pawn,46,White,2600
4,6,queen,169,Black,800
4,6,queen,3061,Black,1000
4,6,queen,17726,Black,1200
4,6,queen,42971,Black,1400
4,6,queen,47483,Black,1600
4,6,queen,24468,Black,1800
4,6,queen,7507,Black,2000
4,6,queen,1599,Black,2200
4,6,queen,153,Black,2400
4,6,queen,16,Black,2600
4,6,queen,129,White,800
4,6,queen,3275,White,1000
4,6,queen,19505,White,1200
4,6,queen,49813,White,1400
4,6,queen,54565,White,1600
4,6,queen,29635,White,1800
4,6,queen,9537,White,2000
4,6,queen,2288,White,2200
4,6,queen,164,White,2400
4,6,queen,18,White,2600
4,6,rook,97,Black,800
4,6,rook,2052,Black,1000
4,6,rook,12925,Black,1200
4,6,rook,32840,Black,1400
4,6,rook,35852,Black,1600
4,6,rook,18914,Black,1800
4,6,rook,6002,Black,2000
4,6,rook,1441,Black,2200
4,6,rook,115,Black,2400
4,6,rook,10,Black,2600
4,6,rook,88,White,800
4,6,rook,1881,White,1000
4,6,rook,12699,White,1200
4,6,rook,34119,White,1400
4,6,rook,38300,White,1600
4,6,rook,19708,White,1800
4,6,rook,6617,White,2000
4,6,rook,1460,White,2200
4,6,rook,137,White,2400
4,6,rook,6,White,2600
4,7,bishop,362,Black,800
4,7,bishop,6374,Black,1000
4,7,bishop,32052,Black,1200
4,7,bishop,70575,Black,1400
4,7,bishop,71690,Black,1600
4,7,bishop,38130,Black,1800
4,7,bishop,11785,Black,2000
4,7,bishop,2364,Black,2200
4,7,bishop,183,Black,2400
4,7,bishop,18,Black,2600
4,7,bishop,145,White,800
4,7,bishop,2321,White,1000
4,7,bishop,14503,White,1200
4,7,bishop,35815,White,1400
4,7,bishop,37347,White,1600
4,7,bishop,18584,White,1800
4,7,bishop,5795,White,2000
4,7,bishop,1267,White,2200
4,7,bishop,108,White,2400
4,7,bishop,9,White,2600
4,7,king,94,Black,800
4,7,king,2095,Black,1000
4,7,king,11681,Black,1200
4,7,king,26092,Black,1400
4,7,king,27809,Black,1600
4,7,king,15255,Black,1800
4,7,king,5058,Black,2000
4,7,king,1117,Black,2200
4,7,king,80,Black,2400
4,7,king,6,Black,2600
4,7,king,168,White,800
4,7,king,3283,White,1000
4,7,king,18570,White,1200
4,7,king,43532,White,1400
4,7,king,47746,White,1600
4,7,king,26159,White,1800
4,7,king,8874,White,2000
4,7,king,1980,White,2200
4,7,king,177,White,2400
4,7,king,17,White,2600
4,7,knight,317,Black,800
4,7,knight,6332,Black,1000
4,7,knight,32554,Black,1200
4,7,knight,74772,Black,1400
4,7,knight,77932,Black,1600
4,7,knight,40980,Black,1800
4,7,knight,12718,Black,2000
4,7,knight,2636,Black,2200
4,7,knight,218,Black,2400
4,7,knight,16,Black,2600
4,7,knight,84,White,800
4,7,knight,1764,White,1000
4,7,knight,11474,White,1200
4,7,knight,33199,White,1400
4,7,knight,37424,White,1600
4,7,knight,18957,White,1800
4,7,knight,5655,White,2000
4,7,knight,1253,White,2200
4,7,knight,102,White,2400
4,7,knight,11,White,2600
4,7,pawn,320,Black,800
4,7,pawn,5769,Black,1000
4,7,pawn,34189,Black,1200
4,7,pawn,85659,Black,1400
4,7,pawn,95570,Black,1600
4,7,pawn,51946,Black,1800
4,7,pawn,16789,Black,2000
4,7,pawn,3616,Black,2200
4,7,pawn,320,Black,2400
4,7,pawn,35,Black,2600
4,7,pawn,635,White,800
4,7,pawn,11905,White,1000
4,7,pawn,69947,White,1200
4,7,pawn,177206,White,1400
4,7,pawn,205880,White,1600
4,7,pawn,113246,White,1800
4,7,pawn,36129,White,2000
4,7,pawn,7752,White,2200
4,7,pawn,634,White,2400
4,7,pawn,55,White,2600
4,7,queen,141,Black,800
4,7,queen,3067,Black,1000
4,7,queen,16449,Black,1200
4,7,queen,39194,Black,1400
4,7,queen,40302,Black,1600
4,7,queen,20375,Black,1800
4,7,queen,6011,Black,2000
4,7,queen,1276,Black,2200
4,7,queen,104,Black,2400
4,7,queen,14,Black,2600
4,7,queen,196,White,800
4,7,queen,4769,White,1000
4,7,queen,29598,White,1200
4,7,queen,71243,White,1400
4,7,queen,71522,White,1600
4,7,queen,34146,White,1800
4,7,queen,10414,White,2000
4,7,queen,2241,White,2200
4,7,queen,150,White,2400
4,7,queen,18,White,2600
4,7,rook,72,Black,800
4,7,rook,1671,Black,1000
4,7,rook,9368,Black,1200
4,7,rook,22789,Black,1400
4,7,rook,23924,Black,1600
4,7,rook,12482,Black,1800
4,7,rook,4259,Black,2000
4,7,rook,1028,Black,2200
4,7,rook,70,Black,2400
4,7,rook,8,Black,2600
4,7,rook,74,White,800
4,7,rook,1458,White,1000
4,7,rook,8932,White,1200
4,7,rook,22466,White,1400
4,7,rook,23485,White,1600
4,7,rook,12196,White,1800
4,7,rook,4105,White,2000
4,7,rook,960,White,2200
4,7,rook,90,White,2400
4,7,rook,4,White,2600
4,8,bishop,87,Black,800
4,8,bishop,1635,Black,1000
4,8,bishop,10152,Black,1200
4,8,bishop,24639,Black,1400
4,8,bishop,24254,Black,1600
4,8,bishop,11313,Black,1800
4,8,bishop,3214,Black,2000
4,8,bishop,648,Black,2200
4,8,bishop,53,Black,2400
4,8,bishop,3,Black,2600
4,8,bishop,53,White,800
4,8,bishop,1313,White,1000
4,8,bishop,8525,White,1200
4,8,bishop,25135,White,1400
4,8,bishop,30567,White,1600
4,8,bishop,16535,White,1800
4,8,bishop,5145,White,2000
4,8,bishop,980,White,2200
4,8,bishop,76,White,2400
4,8,bishop,8,White,2600
4,8,king,69,Black,800
4,8,king,1311,Black,1000
4,8,king,7008,Black,1200
4,8,king,15380,Black,1400
4,8,king,15781,Black,1600
4,8,king,8403,Black,1800
4,8,king,2715,Black,2000
4,8,king,644,Black,2200
4,8,king,53,Black,2400
4,8,king,116,White,800
4,8,king,2064,White,1000
4,8,king,11265,White,1200
4,8,king,25216,White,1400
4,8,king,25828,White,1600
4,8,king,13629,White,1800
4,8,king,4604,White,2000
4,8,king,1016,White,2200
4,8,king,87,White,2400
4,8,king,11,White,2600
4,8,knight,56,Black,800
4,8,knight,1121,Black,1000
4,8,knight,6868,Black,1200
4,8,knight,17849,Black,1400
4,8,knight,19194,Black,1600
4,8,knight,9233,Black,1800
4,8,knight,2722,Black,2000
4,8,knight,623,Black,2200
4,8,knight,51,Black,2400
4,8,knight,2,Black,2600
4,8,knight,133,White,800
4,8,knight,2397,White,1000
4,8,knight,16368,White,1200
4,8,knight,43063,White,1400
4,8,knight,45874,White,1600
4,8,knight,23091,White,1800
4,8,knight,6780,White,2000
4,8,knight,1425,White,2200
4,8,knight,91,White,2400
4,8,knight,5,White,2600
4,8,pawn,236,Black,800
4,8,pawn,4250,Black,1000
4,8,pawn,24925,Black,1200
4,8,pawn,61741,Black,1400
4,8,pawn,69264,Black,1600
4,8,pawn,38763,Black,1800
4,8,pawn,13112,Black,2000
4,8,pawn,2960,Black,2200
4,8,pawn,270,Black,2400
4,8,pawn,15,Black,2600
4,8,pawn,470,White,800
4,8,pawn,9276,White,1000
4,8,pawn,57111,White,1200
4,8,pawn,149100,White,1400
4,8,pawn,172874,White,1600
