tosquarerank,tosquarefile,piece,COUNT(*),turn,avgrating
4,1,king,38,Black,2400
4,1,king,4,Black,2600
4,1,king,74,White,800
4,1,king,1138,White,1000
4,1,king,5554,White,1200
4,1,king,11413,White,1400
4,1,king,10798,White,1600
4,1,king,5841,White,1800
4,1,king,1922,White,2000
4,1,king,403,White,2200
4,1,king,36,White,2400
4,1,king,3,White,2600
4,1,knight,51,Black,800
4,1,knight,1007,Black,1000
4,1,knight,5496,Black,1200
4,1,knight,12689,Black,1400
4,1,knight,13420,Black,1600
4,1,knight,7589,Black,1800
4,1,knight,2701,Black,2000
4,1,knight,587,Black,2200
4,1,knight,45,Black,2400
4,1,knight,1,Black,2600
4,1,knight,158,White,800
4,1,knight,2907,White,1000
4,1,knight,16290,White,1200
4,1,knight,39768,White,1400
4,1,knight,40733,White,1600
4,1,knight,21273,White,1800
4,1,knight,6976,White,2000
4,1,knight,1543,White,2200
4,1,knight,146,White,2400
4,1,knight,11,White,2600
4,1,pawn,283,Black,800
4,1,pawn,5054,Black,1000
4,1,pawn,29965,Black,1200
4,1,pawn,73553,Black,1400
4,1,pawn,80285,Black,1600
4,1,pawn,45518,Black,1800
4,1,pawn,15497,Black,2000
4,1,pawn,3513,Black,2200
4,1,pawn,257,Black,2400
4,1,pawn,18,Black,2600
4,1,pawn,643,White,800
4,1,pawn,12331,White,1000
4,1,pawn,74159,White,1200
4,1,pawn,177559,White,1400
4,1,pawn,189101,White,1600
4,1,pawn,101142,White,1800
4,1,pawn,33029,White,2000
4,1,pawn,7083,White,2200
4,1,pawn,571,White,2400
4,1,pawn,41,White,2600
4,1,queen,129,Black,800
4,1,queen,1991,Black,1000
4,1,queen,9089,Black,1200
4,1,queen,19239,Black,1400
4,1,queen,18743,Black,1600
4,1,queen,9797,Black,1800
4,1,queen,3154,Black,2000
4,1,queen,765,Black,2200
4,1,queen,53,Black,2400
4,1,queen,3,Black,2600
4,1,queen,294,White,800
4,1,queen,5447,White,1000
4,1,queen,27155,White,1200
4,1,queen,53435,White,1400
4,1,queen,49115,White,1600
4,1,queen,23973,White,1800
4,1,queen,7185,White,2000
4,1,queen,1570,White,2200
4,1,queen,114,White,2400
4,1,queen,5,White,2600
4,1,rook,78,Black,800
4,1,rook,1820,Black,1000
4,1,rook,11284,Black,1200
4,1,rook,26534,Black,1400
4,1,rook,28036,Black,1600
4,1,rook,15334,Black,1800
4,1,rook,5302,Black,2000
4,1,rook,1250,Black,2200
4,1,rook,90,Black,2400
4,1,rook,5,Black,2600
4,1,rook,94,White,800
4,1,rook,1435,White,1000
4,1,rook,8632,White,1200
4,1,rook,19660,White,1400
4,1,rook,19383,White,1600
4,1,rook,10881,White,1800
4,1,rook,3842,White,2000
4,1,rook,889,White,2200
4,1,rook,74,White,2400
4,1,rook,4,White,2600
4,2,bishop,920,Black,800
4,2,bishop,15750,Black,1000
4,2,bishop,72913,Black,1200
4,2,bishop,142952,Black,1400
4,2,bishop,126794,Black,1600
4,2,bishop,60481,Black,1800
4,2,bishop,17146,Black,2000
4,2,bishop,3471,Black,2200
4,2,bishop,279,Black,2400
4,2,bishop,20,Black,2600
4,2,bishop,138,White,800
4,2,bishop,2846,White,1000
4,2,bishop,15034,White,1200
4,2,bishop,31627,White,1400
4,2,bishop,30287,White,1600
4,2,bishop,15318,White,1800
4,2,bishop,4779,White,2000
4,2,bishop,965,White,2200
4,2,bishop,91,White,2400
4,2,bishop,5,White,2600
4,2,king,69,Black,800
4,2,king,1696,Black,1000
4,2,king,9418,Black,1200
4,2,king,20331,Black,1400
4,2,king,20986,Black,1600
4,2,king,11658,Black,1800
4,2,king,3898,Black,2000
4,2,king,799,Black,2200
4,2,king,74,Black,2400
4,2,king,5,Black,2600
4,2,king,120,White,800
4,2,king,1973,White,1000
4,2,king,10180,White,1200
4,2,king,22201,White,1400
4,2,king,23067,White,1600
4,2,king,12540,White,1800
4,2,king,4302,White,2000
4,2,king,875,White,2200
4,2,king,66,White,2400
4,2,king,5,White,2600
4,2,knight,589,Black,800
4,2,knight,9284,Black,1000
4,2,knight,40947,Black,1200
4,2,knight,76616,Black,1400
4,2,knight,70533,Black,1600
4,2,knight,35429,Black,1800
4,2,knight,11046,Black,2000
4,2,knight,2359,Black,2200
4,2,knight,203,Black,2400
4,2,knight,15,Black,2600
4,2,knight,74,White,800
4,2,knight,1432,White,1000
4,2,knight,7036,White,1200
4,2,knight,15677,White,1400
4,2,knight,16480,White,1600
4,2,knight,8849,White,1800
4,2,knight,2602,White,2000
4,2,knight,586,White,2200
4,2,knight,67,White,2400
4,2,knight,9,White,2600
4,2,pawn,378,Black,800
4,2,pawn,8018,Black,1000
4,2,pawn,46770,Black,1200
4,2,pawn,113280,Black,1400
4,2,pawn,123055,Black,1600
4,2,pawn,68310,Black,1800
4,2,pawn,22554,Black,2000
4,2,pawn,4999,Black,2200
4,2,pawn,437,Black,2400
4,2,pawn,27,Black,2600
4,2,pawn,1015,White,800
4,2,pawn,18179,White,1000
4,2,pawn,102544,White,1200
4,2,pawn,238022,White,1400
4,2,pawn,242473,White,1600
4,2,pawn,122761,White,1800
4,2,pawn,37371,White,2000
4,2,pawn,8130,White,2200
4,2,pawn,717,White,2400
4,2,pawn,54,White,2600
4,2,queen,208,Black,800
4,2,queen,4044,Black,1000
4,2,queen,19596,Black,1200
4,2,queen,38447,Black,1400
4,2,queen,36283,Black,1600
4,2,queen,18498,Black,1800
4,2,queen,5962,Black,2000
4,2,queen,1331,Black,2200
4,2,queen,105,Black,2400
4,2,queen,9,Black,2600
4,2,queen,118,White,800
4,2,queen,2653,White,1000
4,2,queen,13475,White,1200
4,2,queen,27926,White,1400
4,2,queen,27020,White,1600
4,2,queen,13959,White,1800
4,2,queen,4417,White,2000
4,2,queen,914,White,2200
4,2,queen,62,White,2400
4,2,queen,9,White,2600
4,2,rook,75,Black,800
4,2,rook,1598,Black,1000
4,2,rook,10427,Black,1200
4,2,rook,25523,Black,1400
4,2,rook,27989,Black,1600
4,2,rook,15637,Black,1800
4,2,rook,5460,Black,2000
4,2,rook,1361,Black,2200
4,2,rook,129,Black,2400
4,2,rook,10,Black,2600
4,2,rook,82,White,800
4,2,rook,1307,White,1000
4,2,rook,7865,White,1200
4,2,rook,18778,White,1400
4,2,rook,20144,White,1600
4,2,rook,11304,White,1800
4,2,rook,4089,White,2000
4,2,rook,962,White,2200
4,2,rook,84,White,2400
4,2,rook,3,White,2600
4,3,bishop,164,Black,800
4,3,bishop,3019,Black,1000
4,3,bishop,17028,Black,1200
4,3,bishop,39442,Black,1400
4,3,bishop,41470,Black,1600
4,3,bishop,22717,Black,1800
4,3,bishop,7397,Black,2000
4,3,bishop,1684,Black,2200
4,3,bishop,130,Black,2400
4,3,bishop,9,Black,2600
4,3,bishop,1078,White,800
4,3,bishop,24380,White,1000
4,3,bishop,132077,White,1200
4,3,bishop,278611,White,1400
4,3,bishop,243610,White,1600
4,3,bishop,105593,White,1800
4,3,bishop,29059,White,2000
4,3,bishop,5636,White,2200
4,3,bishop,425,White,2400
4,3,bishop,26,White,2600
4,3,king,110,Black,800
4,3,king,1907,Black,1000
4,3,king,10701,Black,1200
4,3,king,24839,Black,1400
4,3,king,26737,Black,1600
4,3,king,14530,Black,1800
4,3,king,4969,Black,2000
4,3,king,1023,Black,2200
4,3,king,80,Black,2400
4,3,king,7,Black,2600
4,3,king,125,White,800
4,3,king,2704,White,1000
4,3,king,13636,White,1200
4,3,king,30850,White,1400
4,3,king,33870,White,1600
4,3,king,19157,White,1800
4,3,king,6552,White,2000
4,3,king,1423,White,2200
4,3,king,130,White,2400
4,3,king,5,White,2600
4,3,knight,208,Black,800
4,3,knight,4782,Black,1000
4,3,knight,27874,Black,1200
4,3,knight,69181,Black,1400
4,3,knight,75106,Black,1600
4,3,knight,40668,Black,1800
4,3,knight,13010,Black,2000
4,3,knight,2742,Black,2200
4,3,knight,217,Black,2400
4,3,knight,17,Black,2600
4,3,knight,246,White,800
4,3,knight,5320,White,1000
4,3,knight,29901,White,1200
4,3,knight,70377,White,1400
4,3,knight,75863,White,1600
4,3,knight,41689,White,1800
4,3,knight,14213,White,2000
4,3,knight,3224,White,2200
4,3,knight,297,White,2400
4,3,knight,21,White,2600
4,3,pawn,498,Black,800
4,3,pawn,10522,Black,1000
4,3,pawn,63486,Black,1200
4,3,pawn,152011,Black,1400
4,3,pawn,163261,Black,1600
4,3,pawn,83756,Black,1800
4,3,pawn,25588,Black,2000
4,3,pawn,5476,Black,2200
4,3,pawn,440,Black,2400
4,3,pawn,31,Black,2600
4,3,pawn,1199,White,800
4,3,pawn,23386,White,1000
4,3,pawn,139788,White,1200
4,3,pawn,344959,White,1400
4,3,pawn,381071,White,1600
4,3,pawn,210242,White,1800
4,3,pawn,66518,White,2000
4,3,pawn,14342,White,2200
4,3,pawn,1264,White,2400
4,3,pawn,123,White,2600
4,3,queen,165,Black,800
4,3,queen,2899,Black,1000
4,3,queen,14428,Black,1200
4,3,queen,31400,Black,1400
4,3,queen,32608,Black,1600
4,3,queen,17396,Black,1800
4,3,queen,5557,Black,2000
4,3,queen,1174,Black,2200
4,3,queen,83,Black,2400
4,3,queen,3,Black,2600
4,3,queen,201,White,800
4,3,queen,4167,White,1000
4,3,queen,23676,White,1200
4,3,queen,51788,White,1400
4,3,queen,51762,White,1600
4,3,queen,27081,White,1800
4,3,queen,8545,White,2000
4,3,queen,1860,White,2200
4,3,queen,160,White,2400
4,3,queen,7,White,2600
4,3,rook,82,Black,800
4,3,rook,1972,Black,1000
4,3,rook,12843,Black,1200
4,3,rook,33245,Black,1400
4,3,rook,39289,Black,1600
4,3,rook,22712,Black,1800
4,3,rook,7536,Black,2000
4,3,rook,1818,Black,2200
4,3,rook,132,Black,2400
4,3,rook,15,Black,2600
4,3,rook,55,White,800
4,3,rook,1465,White,1000
4,3,rook,9449,White,1200
4,3,rook,23893,White,1400
4,3,rook,27043,White,1600
4,3,rook,15927,White,1800
4,3,rook,5569,White,2000
4,3,rook,1356,White,2200
4,3,rook,111,White,2400
4,3,rook,16,White,2600
4,4,bishop,276,Black,800
4,4,bishop,5382,Black,1000
4,4,bishop,30857,Black,1200
4,4,bishop,73657,Black,1400
4,4,bishop,76761,Black,1600
4,4,bishop,41520,Black,1800
4,4,bishop,13452,Black,2000
4,4,bishop,2974,Black,2200
4,4,bishop,288,Black,2400
4,4,bishop,31,Black,2600
4,4,bishop,173,White,800
4,4,bishop,4092,White,1000
4,4,bishop,26102,White,1200
4,4,bishop,67898,White,1400
4,4,bishop,76864,White,1600
4,4,bishop,42905,White,1800
4,4,bishop,14411,White,2000
4,4,bishop,3347,White,2200
4,4,bishop,263,White,2400
4,4,bishop,31,White,2600
4,4,king,115,Black,800
4,4,king,2014,Black,1000
4,4,king,11014,Black,1200
4,4,king,25243,Black,1400
4,4,king,28418,Black,1600
4,4,king,16071,Black,1800
4,4,king,5628,Black,2000
4,4,king,1212,Black,2200
4,4,king,92,Black,2400
4,4,king,7,Black,2600
4,4,king,138,White,800
4,4,king,2921,White,1000
4,4,king,15502,White,1200
4,4,king,37881,White,1400
4,4,king,44006,White,1600
4,4,king,25137,White,1800
4,4,king,8760,White,2000
4,4,king,1815,White,2200
4,4,king,145,White,2400
4,4,king,7,White,2600
4,4,knight,800,Black,800
4,4,knight,15673,Black,1000
4,4,knight,80946,Black,1200
4,4,knight,165270,Black,1400
4,4,knight,150394,Black,1600
4,4,knight,72693,Black,1800
4,4,knight,22858,Black,2000
4,4,knight,5287,Black,2200
4,4,knight,459,Black,2400
4,4,knight,56,Black,2600
4,4,knight,592,White,800
4,4,knight,12813,White,1000
4,4,knight,79107,White,1200
4,4,knight,198923,White,1400
4,4,knight,212986,White,1600
4,4,knight,112663,White,1800
4,4,knight,36215,White,2000
4,4,knight,8135,White,2200
4,4,knight,721,White,2400
4,4,knight,63,White,2600
4,4,pawn,1026,Black,800
4,4,pawn,21251,Black,1000
4,4,pawn,122138,Black,1200
4,4,pawn,302190,Black,1400
4,4,pawn,325652,Black,1600
4,4,pawn,172877,Black,1800
4,4,pawn,53820,Black,2000
4,4,pawn,11984,Black,2200
4,4,pawn,914,Black,2400
4,4,pawn,86,Black,2600
4,4,pawn,2514,White,800
4,4,pawn,50082,White,1000
4,4,pawn,272062,White,1200
4,4,pawn,644642,White,1400
4,4,pawn,678721,White,1600
4,4,pawn,353103,White,1800
4,4,pawn,105680,White,2000
4,4,pawn,22875,White,2200
4,4,pawn,1828,White,2400
4,4,pawn,165,White,2600
4,4,queen,312,Black,800
4,4,queen,6048,Black,1000
4,4,queen,31120,Black,1200
4,4,queen,68470,Black,1400
4,4,queen,70259,Black,1600
4,4,queen,35558,Black,1800
4,4,queen,10900,Black,2000
4,4,queen,2405,Black,2200
4,4,queen,187,Black,2400
4,4,queen,14,Black,2600
4,4,queen,337,White,800
4,4,queen,7612,White,1000
4,4,queen,44138,White,1200
4,4,queen,95106,White,1400
4,4,queen,89492,White,1600
4,4,queen,45218,White,1800
4,4,queen,14632,White,2000
4,4,queen,3215,White,2200
4,4,queen,292,White,2400
4,4,queen,35,White,2600
4,4,rook,135,Black,800
4,4,rook,2701,Black,1000
4,4,rook,16172,Black,1200
4,4,rook,38844,Black,1400
4,4,rook,44098,Black,1600
4,4,rook,24326,Black,1800
4,4,rook,8131,Black,2000
4,4,rook,1851,Black,2200
4,4,rook,175,Black,2400
4,4,rook,9,Black,2600
4,4,rook,119,White,800
4,4,rook,2532,White,1000
4,4,rook,15284,White,1200
4,4,rook,36716,White,1400
4,4,rook,41105,White,1600
4,4,rook,23714,White,1800
4,4,rook,8375,White,2000
4,4,rook,1956,White,2200
4,4,rook,179,White,2400
4,4,rook,15,White,2600
4,5,bishop,214,Black,800
4,5,bishop,4741,Black,1000
4,5,bishop,27887,Black,1200
4,5,bishop,69041,Black,1400
4,5,bishop,73514,Black,1600
4,5,bishop,38484,Black,1800
4,5,bishop,12345,Black,2000
4,5,bishop,2564,Black,2200
4,5,bishop,231,Black,2400
4,5,bishop,28,Black,2600
4,5,bishop,234,White,800
4,5,bishop,4748,White,1000
4,5,bishop,29702,White,1200
4,5,bishop,78467,White,1400
4,5,bishop,91580,White,1600
4,5,bishop,52393,White,1800
4,5,bishop,17305,White,2000
4,5,bishop,3895,White,2200
4,5,bishop,334,White,2400
4,5,bishop,32,White,2600
4,5,king,109,Black,800
4,5,king,2152,Black,1000
4,5,king,11674,Black,1200
4,5,king,27016,Black,1400
4,5,king,30697,Black,1600
4,5,king,16981,Black,1800
4,5,king,5868,Black,2000
4,5,king,1256,Black,2200
4,5,king,112,Black,2400
4,5,king,7,Black,2600
4,5,king,159,White,800
4,5,king,3312,White,1000
4,5,king,18030,White,1200
4,5,king,45119,White,1400
4,5,king,52843,White,1600
4,5,king,30642,White,1800
4,5,king,10614,White,2000
4,5,king,2365,White,2200
4,5,king,213,White,2400
4,5,king,20,White,2600
4,5,knight,871,Black,800
4,5,knight,17489,Black,1000
4,5,knight,89104,Black,1200
4,5,knight,200644,Black,1400
4,5,knight,206411,Black,1600
4,5,knight,110439,Black,1800
4,5,knight,33537,Black,2000
4,5,knight,6957,Black,2200
4,5,knight,556,Black,2400
4,5,knight,54,Black,2600
4,5,knight,586,White,800
4,5,knight,12557,White,1000
4,5,knight,74659,White,1200
4,5,knight,188148,White,1400
4,5,knight,213639,White,1600
4,5,knight,119472,White,1800
4,5,knight,38290,White,2000
4,5,knight,8050,White,2200
4,5,knight,694,White,2400
4,5,knight,53,White,2600
4,5,pawn,934,Black,800
4,5,pawn,16874,Black,1000
4,5,pawn,85612,Black,1200
4,5,pawn,192738,Black,1400
4,5,pawn,214824,Black,1600
4,5,pawn,123059,Black,1800
4,5,pawn,39600,Black,2000
4,5,pawn,8154,Black,2200
4,5,pawn,647,Black,2400
4,5,pawn,58,Black,2600
4,5,pawn,2924,White,800
4,5,pawn,57214,White,1000
4,5,pawn,296551,White,1200
4,5,pawn,643397,White,1400
4,5,pawn,629983,White,1600
4,5,pawn,312837,White,1800
4,5,pawn,93165,White,2000
4,5,pawn,18939,White,2200
4,5,pawn,1427,White,2400
4,5,pawn,126,White,2600
4,5,queen,348,Black,800
4,5,queen,5904,Black,1000
4,5,queen,27039,Black,1200
4,5,queen,53907,Black,1400
4,5,queen,51266,Black,1600
4,5,queen,26136,Black,1800
4,5,queen,8089,Black,2000
4,5,queen,1646,Black,2200
4,5,queen,134,Black,2400
4,5,queen,10,Black,2600
4,5,queen,285,White,800
4,5,queen,5738,White,1000
4,5,queen,30977,White,1200
4,5,queen,68670,White,1400
4,5,queen,72572,White,1600
4,5,queen,39733,White,1800
4,5,queen,12926,White,2000
4,5,queen,2733,White,2200
4,5,queen,218,White,2400
4,5,queen,14,White,2600
4,5,rook,143,Black,800
4,5,rook,2830,Black,1000
4,5,rook,16680,Black,1200
4,5,rook,39009,Black,1400
4,5,rook,42634,Black,1600
4,5,rook,22869,Black,1800
4,5,rook,7601,Black,2000
4,5,rook,1717,Black,2200
4,5,rook,143,Black,2400
4,5,rook,18,Black,2600
4,5,rook,129,White,800
4,5,rook,2994,White,1000
4,5,rook,18103,White,1200
4,5,rook,42410,White,1400
4,5,rook,45105,White,1600
4,5,rook,24379,White,1800
4,5,rook,8393,White,2000
4,5,rook,1853,White,2200
4,5,rook,173,White,2400
4,5,rook,16,White,2600
4,6,bishop,118,Black,800
4,6,bishop,2713,Black,1000
4,6,bishop,15667,Black,1200
4,6,bishop,38555,Black,1400
4,6,bishop,43143,Black,1600
4,6,bishop,22723,Black,1800
4,6,bishop,7016,Black,2000
4,6,bishop,1545,Black,2200
4,6,bishop,94,Black,2400
4,6,bishop,6,Black,2600
4,6,bishop,545,White,800
4,6,bishop,12467,White,1000
4,6,bishop,70573,White,1200
4,6,bishop,171587,White,1400
4,6,bishop,180653,White,1600
4,6,bishop,94409,White,1800
4,6,bishop,29452,White,2000
4,6,bishop,6408,White,2200
4,6,bishop,469,White,2400
4,6,bishop,39,White,2600
4,6,king,98,Black,800
4,6,king,2168,Black,1000
4,6,king,12393,Black,1200
4,6,king,28432,Black,1400
4,6,king,31590,Black,1600
4,6,king,17482,Black,1800
4,6,king,5821,Black,2000
4,6,king,1344,Black,2200
4,6,king,103,Black,2400
4,6,king,9,Black,2600
4,6,king,184,White,800
4,6,king,3657,White,1000
4,6,king,20212,White,1200
4,6,king,48481,White,1400
4,6,king,55705,White,1600
4,6,king,31062,White,1800
4,6,king,10607,White,2000
4,6,king,2391,White,2200
4,6,king,233,White,2400
4,6,king,16,White,2600
4,6,knight,218,Black,800
4,6,knight,4559,Black,1000
4,6,knight,28933,Black,1200
4,6,knight,72352,Black,1400
4,6,knight,76361,Black,1600
4,6,knight,39264,Black,1800
4,6,knight,11934,Black,2000
4,6,knight,2667,Black,2200
4,6,knight,218,Black,2400
4,6,knight,14,Black,2600
4,6,knight,255,White,800
4,6,knight,4669,White,1000
4,6,knight,25823,White,1200
4,6,knight,61957,White,1400
4,6,knight,67383,White,1600
4,6,knight,36943,White,1800
4,6,knight,12020,White,2000
4,6,knight,2655,White,2200
4,6,knight,232,White,2400
4,6,knight,24,White,2600
4,6,pawn,356,Black,800
4,6,pawn,7387,Black,1000
4,6,pawn,42845,Black,1200
4,6,pawn,111791,Black,1400
4,6,pawn,127316,Black,1600
4,6,pawn,68124,Black,1800
4,6,pawn,21809,Black,2000
4,6,pawn,4622,Black,2200
4,6,pawn,362,Black,2400
4,6,pawn,26,Black,2600
4,6,pawn,922,White,800
4,6,pawn,18098,White,1000
4,6,pawn,103631,White,1200
4,6,pawn,279982,White,1400
4,6,pawn,325223,White,1600
4,6,pawn,171966,White,1800
4,6,pawn,52351,White,2000
4,6,pawn,10781,White,2200
4,6,pawn,831,White,2400
4,6,pawn,55,White,2600
4,6,queen,203,Black,800
4,6,queen,3523,Black,1000
4,6,queen,19127,Black,1200
4,6,queen,44931,Black,1400
4,6,queen,48638,Black,1600
4,6,queen,24850,Black,1800
4,6,queen,7611,Black,2000
4,6,queen,1612,Black,2200
4,6,queen,154,Black,2400
4,6,queen,16,Black,2600
4,6,queen,182,White,800
4,6,queen,4155,White,1000
4,6,queen,22840,White,1200
4,6,queen,54357,White,1400
4,6,queen,56821,White,1600
4,6,queen,30407,White,1800
4,6,queen,9759,White,2000
4,6,queen,2326,White,2200
4,6,queen,166,White,2400
4,6,queen,18,White,2600
4,6,rook,99,Black,800
4,6,rook,2063,Black,1000
4,6,rook,12959,Black,1200
4,6,rook,32892,Black,1400
4,6,rook,35901,Black,1600
4,6,rook,18931,Black,1800
4,6,rook,6005,Black,2000
4,6,rook,1442,Black,2200
4,6,rook,115,Black,2400
4,6,rook,10,Black,2600
4,6,rook,90,White,800
4,6,rook,1896,White,1000
4,6,rook,12817,White,1200
4,6,rook,34399,White,1400
4,6,rook,38530,White,1600
4,6,rook,19767,White,1800
4,6,rook,6629,White,2000
4,6,rook,1460,White,2200
4,6,rook,137,White,2400
4,6,rook,6,White,2600
4,7,bishop,838,Black,800
4,7,bishop,16288,Black,1000
4,7,bishop,83822,Black,1200
4,7,bishop,187822,Black,1400
4,7,bishop,188120,Black,1600
4,7,bishop,94026,Black,1800
4,7,bishop,27317,Black,2000
4,7,bishop,5698,Black,2200
4,7,bishop,397,Black,2400
4,7,bishop,31,Black,2600
4,7,bishop,165,White,800
4,7,bishop,2688,White,1000
4,7,bishop,16130,White,1200
4,7,bishop,38246,White,1400
4,7,bishop,38797,White,1600
4,7,bishop,19050,White,1800
4,7,bishop,5908,White,2000
4,7,bishop,1282,White,2200
4,7,bishop,109,White,2400
4,7,bishop,9,White,2600
4,7,king,94,Black,800
4,7,king,2096,Black,1000
4,7,king,11695,Black,1200
4,7,king,26110,Black,1400
4,7,king,27816,Black,1600
4,7,king,15258,Black,1800
4,7,king,5060,Black,2000
4,7,king,1117,Black,2200
4,7,king,80,Black,2400
4,7,king,6,Black,2600
4,7,king,168,White,800
4,7,king,3289,White,1000
4,7,king,18609,White,1200
4,7,king,43565,White,1400
4,7,king,47757,White,1600
4,7,king,26160,White,1800
4,7,king,8876,White,2000
4,7,king,1980,White,2200
4,7,king,177,White,2400
4,7,king,17,White,2600
4,7,knight,596,Black,800
4,7,knight,10505,Black,1000
4,7,knight,48412,Black,1200
4,7,knight,101690,Black,1400
4,7,knight,100294,Black,1600
4,7,knight,52074,Black,1800
4,7,knight,16133,Black,2000
4,7,knight,3316,Black,2200
4,7,knight,273,Black,2400
4,7,knight,18,Black,2600
4,7,knight,107,White,800
4,7,knight,2263,White,1000
4,7,knight,13328,White,1200
4,7,knight,35675,White,1400
4,7,knight,39301,White,1600
4,7,knight,19626,White,1800
4,7,knight,5801,White,2000
4,7,knight,1274,White,2200
4,7,knight,103,White,2400
4,7,knight,11,White,2600
4,7,pawn,390,Black,800
4,7,pawn,6901,Black,1000
4,7,pawn,38842,Black,1200
4,7,pawn,93731,Black,1400
4,7,pawn,102103,Black,1600
4,7,pawn,54799,Black,1800
4,7,pawn,17495,Black,2000
4,7,pawn,3817,Black,2200
4,7,pawn,337,Black,2400
4,7,pawn,36,Black,2600
4,7,pawn,993,White,800
4,7,pawn,16455,White,1000
4,7,pawn,88745,White,1200
4,7,pawn,211955,White,1400
4,7,pawn,235700,White,1600
4,7,pawn,127611,White,1800
4,7,pawn,40193,White,2000
4,7,pawn,8684,White,2200
4,7,pawn,719,White,2400
4,7,pawn,56,White,2600
4,7,queen,179,Black,800
4,7,queen,3670,Black,1000
4,7,queen,18428,Black,1200
4,7,queen,41870,Black,1400
4,7,queen,41675,Black,1600
4,7,queen,20816,Black,1800
4,7,queen,6113,Black,2000
4,7,queen,1287,Black,2200
4,7,queen,104,Black,2400
4,7,queen,14,Black,2600
4,7,queen,283,White,800
4,7,queen,6349,White,1000
4,7,queen,35482,White,1200
4,7,queen,79776,White,1400
4,7,queen,77263,White,1600
4,7,queen,36866,White,1800
4,7,queen,11062,White,2000
4,7,queen,2395,White,2200
4,7,queen,158,White,2400
4,7,queen,19,White,2600
4,7,rook,73,Black,800
4,7,rook,1683,Black,1000
4,7,rook,9410,Black,1200
4,7,rook,22840,Black,1400
4,7,rook,23961,Black,1600
4,7,rook,12504,Black,1800
4,7,rook,4263,Black,2000
4,7,rook,1033,Black,2200
4,7,rook,72,Black,2400
4,7,rook,8,Black,2600
4,7,rook,75,White,800
4,7,rook,1472,White,1000
4,7,rook,8991,White,1200
4,7,rook,22519,White,1400
4,7,rook,23511,White,1600
4,7,rook,12202,White,1800
4,7,rook,4107,White,2000
4,7,rook,962,White,2200
4,7,rook,90,White,2400
4,7,rook,4,White,2600
4,8,bishop,108,Black,800
4,8,bishop,1939,Black,1000
4,8,bishop,11761,Black,1200
4,8,bishop,28337,Black,1400
4,8,bishop,27666,Black,1600
4,8,bishop,12257,Black,1800
4,8,bishop,3345,Black,2000
4,8,bishop,663,Black,2200
4,8,bishop,55,Black,2400
4,8,bishop,3,Black,2600
4,8,bishop,120,White,800
4,8,bishop,2747,White,1000
4,8,bishop,15324,White,1200
4,8,bishop,44305,White,1400
4,8,bishop,51047,White,1600
4,8,bishop,26927,White,1800
4,8,bishop,8475,White,2000
4,8,bishop,1695,White,2200
4,8,bishop,119,White,2400
4,8,bishop,9,White,2600
4,8,king,69,Black,800
4,8,king,1312,Black,1000
4,8,king,7018,Black,1200
4,8,king,15391,Black,1400
4,8,king,15788,Black,1600
4,8,king,8405,Black,1800
4,8,king,2718,Black,2000
4,8,king,644,Black,2200
4,8,king,53,Black,2400
4,8,king,116,White,800
4,8,king,2066,White,1000
4,8,king,11293,White,1200
4,8,king,25237,White,1400
4,8,king,25841,White,1600
4,8,king,13647,White,1800
4,8,king,4606,White,2000
4,8,king,1018,White,2200
4,8,king,87,White,2400
4,8,king,11,White,2600
4,8,knight,63,Black,800
4,8,knight,1202,Black,1000
4,8,knight,7351,Black,1200
4,8,knight,19090,Black,1400
4,8,knight,20460,Black,1600
4,8,knight,9538,Black,1800
4,8,knight,2809,Black,2000
4,8,knight,641,Black,2200
4,8,knight,51,Black,2400
4,8,knight,2,Black,2600
4,8,knight,204,White,800
4,8,knight,3533,White,1000
4,8,knight,22314,White,1200
4,8,knight,53812,White,1400
4,8,knight,54546,White,1600
4,8,knight,26916,White,1800
4,8,knight,8027,White,2000
4,8,knight,1734,White,2200
4,8,knight,126,White,2400
4,8,knight,5,White,2600
4,8,pawn,263,Black,800
4,8,pawn,4769,Black,1000
4,8,pawn,27278,Black,1200
4,8,pawn,66992,Black,1400
4,8,pawn,74817,Black,1600
4,8,pawn,42499,Black,1800
4,8,pawn,14529,Black,2000
4,8,pawn,3356,Black,2200
4,8,pawn,297,Black,2400
4,8,pawn,15,Black,2600
4,8,pawn,681,White,800
4,8,pawn,12333,White,1000
4,8,pawn,70339,White,1200
4,8,pawn,176884,White,1400
4,8,pawn,201566,White,1600
4,8,pawn,114743,White,1800
4,8,pawn,38264,White,2000
4,8,pawn,8581,White,2200
4,8,pawn,764,White,2400
4,8,pawn,65,White,2600
4,8,queen,396,Black,800
4,8,queen,6687,Black,1000
4,8,queen,29888,Black,1200
4,8,queen,62048,Black,1400
4,8,queen,59809,Black,1600
4,8,queen,28896,Black,1800
4,8,queen,8077,Black,2000
4,8,queen,1638,Black,2200
4,8,queen,137,Black,2400
4,8,queen,4,Black,2600
4,8,queen,119,White,800
4,8,queen,2395,White,1000
4,8,queen,13503,White,1200
4,8,queen,33144,White,1400
4,8,queen,36147,White,1600
4,8,queen,19980,White,1800
4,8,queen,6660,White,2000
4,8,queen,1453,White,2200
4,8,queen,129,White,2400
4,8,queen,5,White,2600
4,8,rook,86,Black,800
4,8,rook,1632,Black,1000
4,8,rook,9462,Black,1200
4,8,rook,22251,Black,1400
